항목명1,일본엔/달러,달러/엔
2010-01-01,92.46,0.010815488
2010-01-02,,
2010-01-03,,
2010-01-04,92.925,0.010761367
2010-01-05,92.425,0.010819583
2010-01-06,91.665,0.010909289
2010-01-07,92.36,0.010827198
2010-01-08,93.505,0.010694615
2010-01-09,,
2010-01-10,,
2010-01-11,92.56,0.010803803
2010-01-12,92.045,0.010864251
2010-01-13,91.085,0.010978756
2010-01-14,91.425,0.010937927
2010-01-15,91.21,0.01096371
2010-01-16,,
2010-01-17,,
2010-01-18,90.815,0.011011397
2010-01-19,90.65,0.01103144
2010-01-20,91.095,0.010977551
2010-01-21,91.25,0.010958904
2010-01-22,90.23,0.011082788
2010-01-23,,
2010-01-24,,
2010-01-25,90.02,0.011108643
2010-01-26,90.285,0.011076037
2010-01-27,89.605,0.011160092
2010-01-28,89.94,0.011118523
2010-01-29,89.86,0.011128422
2010-01-30,,
2010-01-31,,
2010-02-01,90.17,0.011090163
2010-02-02,90.72,0.011022928
2010-02-03,90.4,0.011061947
2010-02-04,90.925,0.010998075
2010-02-05,89.275,0.011201344
2010-02-06,,
2010-02-07,,
2010-02-08,89.22,0.011208249
2010-02-09,89.245,0.01120511
2010-02-10,89.78,0.011138338
2010-02-11,89.96,0.011116052
2010-02-12,89.735,0.011143924
2010-02-13,,
2010-02-14,,
2010-02-15,,
2010-02-16,90.035,0.011106792
2010-02-17,90.255,0.011079719
2010-02-18,91.2,0.010964912
2010-02-19,92.06,0.010862481
2010-02-20,,
2010-02-21,,
2010-02-22,91.675,0.010908099
2010-02-23,91.225,0.010961907
2010-02-24,90.225,0.011083403
2010-02-25,90.175,0.011089548
2010-02-26,89.155,0.011216421
2010-02-27,,
2010-02-28,,
2010-03-01,,
2010-03-02,89.165,0.011215163
2010-03-03,88.78,0.011263798
2010-03-04,88.495,0.011300073
2010-03-05,89.145,0.011217679
2010-03-06,,
2010-03-07,,
2010-03-08,90.48,0.011052166
2010-03-09,90.265,0.011078491
2010-03-10,89.93,0.01111976
2010-03-11,90.56,0.011042403
2010-03-12,90.665,0.011029615
2010-03-13,,
2010-03-14,,
2010-03-15,90.625,0.011034483
2010-03-16,90.46,0.01105461
2010-03-17,90.355,0.011067456
2010-03-18,90.38,0.011064395
2010-03-19,90.42,0.0110595
2010-03-20,,
2010-03-21,,
2010-03-22,90.485,0.011051556
2010-03-23,90.225,0.011083403
2010-03-24,90.42,0.0110595
2010-03-25,92.085,0.010859532
2010-03-26,92.655,0.010792726
2010-03-27,,
2010-03-28,,
2010-03-29,92.395,0.010823096
2010-03-30,92.5,0.010810811
2010-03-31,92.865,0.01076832
2010-04-01,93.605,0.01068319
2010-04-02,93.865,0.010653598
2010-04-03,,
2010-04-04,,
2010-04-05,94.57,0.010574178
2010-04-06,94.365,0.010597149
2010-04-07,93.725,0.010669512
2010-04-08,93.32,0.010715817
2010-04-09,93.44,0.010702055
2010-04-10,,
2010-04-11,,
2010-04-12,93.13,0.010737679
2010-04-13,93.165,0.010733645
2010-04-14,93.19,0.010730765
2010-04-15,93.32,0.010715817
2010-04-16,93.045,0.010747488
2010-04-17,,
2010-04-18,,
2010-04-19,92.04,0.010864841
2010-04-20,92.465,0.010814903
2010-04-21,93.14,0.010736526
2010-04-22,93.035,0.010748643
2010-04-23,93.615,0.010682049
2010-04-24,,
2010-04-25,,
2010-04-26,94.01,0.010637166
2010-04-27,93.91,0.010648493
2010-04-28,93.205,0.010729038
2010-04-29,93.965,0.01064226
2010-04-30,93.995,0.010638864
2010-05-01,,
2010-05-02,,
2010-05-03,94.065,0.010630947
2010-05-04,94.64,0.010566357
2010-05-05,,
2010-05-06,93.81,0.010659844
2010-05-07,90.76,0.01101807
2010-05-08,,
2010-05-09,,
2010-05-10,92.035,0.010865432
2010-05-11,93.08,0.010743446
2010-05-12,92.57,0.010802636
2010-05-13,93.15,0.010735373
2010-05-14,92.78,0.010778185
2010-05-15,,
2010-05-16,,
2010-05-17,92.325,0.010831302
2010-05-18,92.45,0.010816658
2010-05-19,91.945,0.010876067
2010-05-20,91.625,0.010914052
2010-05-21,,
2010-05-22,,
2010-05-23,,
2010-05-24,90.205,0.01108586
2010-05-25,90.13,0.011095085
2010-05-26,90.35,0.011068069
2010-05-27,89.98,0.011113581
2010-05-28,90.945,0.010995657
2010-05-29,,
2010-05-30,,
2010-05-31,91.025,0.010985993
2010-06-01,91.205,0.010964311
2010-06-02,,
2010-06-03,92.18,0.01084834
2010-06-04,92.61,0.01079797
2010-06-05,,
2010-06-06,,
2010-06-07,91.645,0.01091167
2010-06-08,91.47,0.010932546
2010-06-09,91.42,0.010938525
2010-06-10,91.3,0.010952903
2010-06-11,91.36,0.010945709
2010-06-12,,
2010-06-13,,
2010-06-14,91.665,0.010909289
2010-06-15,91.61,0.010915839
2010-06-16,91.445,0.010935535
2010-06-17,91.43,0.010937329
2010-06-18,90.855,0.011006549
2010-06-19,,
2010-06-20,,
2010-06-21,90.43,0.011058277
2010-06-22,91.05,0.010982976
2010-06-23,90.555,0.011043013
2010-06-24,89.925,0.011120378
2010-06-25,89.62,0.011158224
2010-06-26,,
2010-06-27,,
2010-06-28,89.33,0.011194448
2010-06-29,89.345,0.011192568
2010-06-30,88.695,0.011274593
2010-07-01,88.43,0.01130838
2010-07-02,87.69,0.011403809
2010-07-03,,
2010-07-04,,
2010-07-05,87.715,0.011400559
2010-07-06,87.615,0.011413571
2010-07-07,87.51,0.011427265
2010-07-08,87.74,0.01139731
2010-07-09,88.43,0.01130838
2010-07-10,,
2010-07-11,,
2010-07-12,88.63,0.011282861
2010-07-13,88.65,0.011280316
2010-07-14,88.835,0.011256824
2010-07-15,88.31,0.011323746
2010-07-16,87.425,0.011438376
2010-07-17,,
2010-07-18,,
2010-07-19,86.565,0.011552013
2010-07-20,86.705,0.01153336
2010-07-21,87.29,0.011456066
2010-07-22,86.93,0.011503509
2010-07-23,87.145,0.011475128
2010-07-24,,
2010-07-25,,
2010-07-26,87.535,0.011424002
2010-07-27,87.005,0.011493592
2010-07-28,87.775,0.011392766
2010-07-29,87.445,0.01143576
2010-07-30,86.66,0.011539349
2010-07-31,,
2010-08-01,,
2010-08-02,86.44,0.011568718
2010-08-03,86.6,0.011547344
2010-08-04,85.745,0.011662488
2010-08-05,86.305,0.011586814
2010-08-06,85.84,0.011649581
2010-08-07,,
2010-08-08,,
2010-08-09,85.425,0.011706175
2010-08-10,85.905,0.011640766
2010-08-11,85.38,0.011712345
2010-08-12,85.225,0.011733646
2010-08-13,86.1,0.011614402
2010-08-14,,
2010-08-15,,
2010-08-16,86.16,0.011606314
2010-08-17,85.31,0.011721955
2010-08-18,85.625,0.011678832
2010-08-19,85.485,0.011697959
2010-08-20,85.32,0.011720581
2010-08-21,,
2010-08-22,,
2010-08-23,85.54,0.011690437
2010-08-24,85.185,0.011739156
2010-08-25,84.225,0.011872959
2010-08-26,84.72,0.011803588
2010-08-27,84.37,0.011852554
2010-08-28,,
2010-08-29,,
2010-08-30,85.45,0.01170275
2010-08-31,84.575,0.011823825
2010-09-01,84.095,0.011891313
2010-09-02,84.43,0.011844131
2010-09-03,84.245,0.011870141
2010-09-04,,
2010-09-05,,
2010-09-06,84.375,0.011851852
2010-09-07,84.095,0.011891313
2010-09-08,83.75,0.011940299
2010-09-09,83.97,0.011909015
2010-09-10,84,0.011904762
2010-09-11,,
2010-09-12,,
2010-09-13,84.265,0.011867323
2010-09-14,83.65,0.011954573
2010-09-15,83.075,0.012037316
2010-09-16,85.67,0.011672698
2010-09-17,85.86,0.011646867
2010-09-18,,
2010-09-19,,
2010-09-20,85.72,0.011665889
2010-09-21,,
2010-09-22,,
2010-09-23,,
2010-09-24,84.515,0.011832219
2010-09-25,,
2010-09-26,,
2010-09-27,84.345,0.011856067
2010-09-28,84.29,0.011863804
2010-09-29,83.91,0.011917531
2010-09-30,83.765,0.01193816
2010-10-01,83.535,0.01197103
2010-10-02,,
2010-10-03,,
2010-10-04,83.325,0.0120012
2010-10-05,83.565,0.011966732
2010-10-06,83.215,0.012017064
2010-10-07,82.985,0.012050371
2010-10-08,82.38,0.012138869
2010-10-09,,
2010-10-10,,
2010-10-11,81.815,0.012222698
2010-10-12,82.125,0.01217656
2010-10-13,81.815,0.012222698
2010-10-14,81.8,0.012224939
2010-10-15,81.555,0.012261664
2010-10-16,,
2010-10-17,,
2010-10-18,81.315,0.012297854
2010-10-19,81.15,0.012322859
2010-10-20,81.585,0.012257155
2010-10-21,81.07,0.012335019
2010-10-22,81.325,0.012296342
2010-10-23,,
2010-10-24,,
2010-10-25,81.325,0.012296342
2010-10-26,80.86,0.012367054
2010-10-27,81.38,0.012288031
2010-10-28,81.705,0.012239153
2010-10-29,81.01,0.012344155
2010-10-30,,
2010-10-31,,
2010-11-01,80.355,0.012444776
2010-11-02,80.515,0.012420046
2010-11-03,80.67,0.012396182
2010-11-04,81.04,0.012339585
2010-11-05,80.76,0.012382368
2010-11-06,,
2010-11-07,,
2010-11-08,81.285,0.012302393
2010-11-09,81.145,0.012323618
2010-11-10,81.69,0.0122414
2010-11-11,82.205,0.01216471
2010-11-12,82.49,0.012122682
2010-11-13,,
2010-11-14,,
2010-11-15,82.48,0.012124151
2010-11-16,83.11,0.012032246
2010-11-17,83.385,0.011992565
2010-11-18,83.15,0.012026458
2010-11-19,83.48,0.011978917
2010-11-20,,
2010-11-21,,
2010-11-22,83.465,0.01198107
2010-11-23,83.27,0.012009127
2010-11-24,83.145,0.012027181
2010-11-25,83.53,0.011971747
2010-11-26,83.655,0.011953858
2010-11-27,,
2010-11-28,,
2010-11-29,84.06,0.011896265
2010-11-30,84.265,0.011867323
2010-12-01,83.67,0.011951715
2010-12-02,84.155,0.011882835
2010-12-03,83.845,0.01192677
2010-12-04,,
2010-12-05,,
2010-12-06,82.69,0.012093361
2010-12-07,82.65,0.012099214
2010-12-08,83.48,0.011978917
2010-12-09,84.055,0.011896972
2010-12-10,83.77,0.011937448
2010-12-11,,
2010-12-12,,
2010-12-13,84,0.011904762
2010-12-14,83.465,0.01198107
2010-12-15,83.69,0.011948859
2010-12-16,84.31,0.011860989
2010-12-17,84.025,0.01190122
2010-12-18,,
2010-12-19,,
2010-12-20,84.025,0.01190122
2010-12-21,83.785,0.011935311
2010-12-22,83.76,0.011938873
2010-12-23,83.56,0.011967449
2010-12-24,83.03,0.01204384
2010-12-25,,
2010-12-26,,
2010-12-27,82.92,0.012059817
2010-12-28,82.795,0.012078024
2010-12-29,82.405,0.012135186
2010-12-30,81.665,0.012245148
2010-12-31,81.52,0.012266928
2011-01-01,,
2011-01-02,,
2011-01-03,81.17,0.012319823
2011-01-04,81.74,0.012233912
2011-01-05,82.085,0.012182494
2011-01-06,83.245,0.012012733
2011-01-07,83.255,0.012011291
2011-01-08,,
2011-01-09,,
2011-01-10,83.095,0.012034418
2011-01-11,82.685,0.012094092
2011-01-12,83.395,0.011991127
2011-01-13,83.04,0.012042389
2011-01-14,82.75,0.012084592
2011-01-15,,
2011-01-16,,
2011-01-17,82.885,0.012064909
2011-01-18,82.745,0.012085322
2011-01-19,82.615,0.012104339
2011-01-20,82.09,0.012181752
2011-01-21,82.965,0.012053275
2011-01-22,,
2011-01-23,,
2011-01-24,82.635,0.01210141
2011-01-25,82.52,0.012118274
2011-01-26,82.215,0.012163231
2011-01-27,82.245,0.012158794
2011-01-28,82.86,0.012068549
2011-01-29,,
2011-01-30,,
2011-01-31,82.14,0.012174336
2011-02-01,82.06,0.012186205
2011-02-02,,
2011-02-03,,
2011-02-04,,
2011-02-05,,
2011-02-06,,
2011-02-07,82.25,0.012158055
2011-02-08,82.335,0.012145503
2011-02-09,82.285,0.012152883
2011-02-10,82.37,0.012140342
2011-02-11,83.335,0.01199976
2011-02-12,,
2011-02-13,,
2011-02-14,83.48,0.011978917
2011-02-15,83.31,0.012003361
2011-02-16,83.715,0.011945291
2011-02-17,83.63,0.011957432
2011-02-18,83.305,0.012004081
2011-02-19,,
2011-02-20,,
2011-02-21,83.095,0.012034418
2011-02-22,83.135,0.012028628
2011-02-23,82.765,0.012082402
2011-02-24,82.43,0.012131506
2011-02-25,81.93,0.012205541
2011-02-26,,
2011-02-27,,
2011-02-28,81.675,0.012243649
2011-03-01,,
2011-03-02,81.925,0.012206286
2011-03-03,81.815,0.012222698
2011-03-04,82.395,0.012136659
2011-03-05,,
2011-03-06,,
2011-03-07,82.27,0.012155099
2011-03-08,82.31,0.012149192
2011-03-09,82.72,0.012088975
2011-03-10,82.75,0.012084592
2011-03-11,82.915,0.012060544
2011-03-12,,
2011-03-13,,
2011-03-14,81.465,0.01227521
2011-03-15,81.75,0.012232416
2011-03-16,80.845,0.012369349
2011-03-17,78.675,0.012710518
2011-03-18,79.175,0.012630249
2011-03-19,,
2011-03-20,,
2011-03-21,80.82,0.012373175
2011-03-22,81.26,0.012306178
2011-03-23,81.02,0.012342631
2011-03-24,80.91,0.012359412
2011-03-25,81.025,0.01234187
2011-03-26,,
2011-03-27,,
2011-03-28,81.47,0.012274457
2011-03-29,81.735,0.012234661
2011-03-30,82.415,0.012133714
2011-03-31,83.13,0.012029352
2011-04-01,83.365,0.011995442
2011-04-02,,
2011-04-03,,
2011-04-04,84.22,0.011873664
2011-04-05,84.12,0.011887779
2011-04-06,85.115,0.01174881
2011-04-07,85.355,0.011715775
2011-04-08,85,0.011764706
2011-04-09,,
2011-04-10,,
2011-04-11,85.055,0.011757098
2011-04-12,84.555,0.011826622
2011-04-13,83.56,0.011967449
2011-04-14,83.785,0.011935311
2011-04-15,83.63,0.011957432
2011-04-16,,
2011-04-17,,
2011-04-18,83.22,0.012016342
2011-04-19,82.395,0.012136659
2011-04-20,82.655,0.012098482
2011-04-21,82.48,0.012124151
2011-04-22,81.9,0.012210012
2011-04-23,,
2011-04-24,,
2011-04-25,82,0.012195122
2011-04-26,81.73,0.012235409
2011-04-27,81.495,0.012270691
2011-04-28,82.255,0.012157316
2011-04-29,81.62,0.012251899
2011-04-30,,
2011-05-01,,
2011-05-02,81.3,0.012300123
2011-05-03,81.22,0.012312238
2011-05-04,81.025,0.01234187
2011-05-05,,
2011-05-06,80.35,0.012445551
2011-05-07,,
2011-05-08,,
2011-05-09,80.7,0.012391574
2011-05-10,,
2011-05-11,81.005,0.012344917
2011-05-12,81,0.012345679
2011-05-13,81.035,0.012340347
2011-05-14,,
2011-05-15,,
2011-05-16,80.86,0.012367054
2011-05-17,80.82,0.012373175
2011-05-18,81.545,0.012263168
