년/월/일,총수익지수,순가격지수,제로재투자지수,콜재투자지수,시장가격지수
2018-07-09,173.96,105.61,170.06,172.63,107.47
2018-07-10,174.05,105.66,170.14,172.72,107.52
2018-07-11,174.37,105.85,170.42,173,107.71
2018-07-12,174.11,105.68,170.19,172.77,107.55
2018-07-13,174.05,105.64,170.13,172.71,107.51
2018-07-14,174.06,105.64,170.14,172.73,107.51
2018-07-15,174.07,105.63,170.15,172.74,107.52
2018-07-16,174.16,105.68,170.23,172.81,107.57
2018-07-17,174.13,105.66,170.21,172.79,107.55
2018-07-18,174.26,105.73,170.32,172.91,107.62
2018-07-19,174.2,105.69,170.27,172.86,107.58
2018-07-20,174.34,105.76,170.39,172.98,107.66
2018-07-21,174.35,105.76,170.39,172.99,107.67
2018-07-22,174.36,105.76,170.4,173,107.68
2018-07-23,174.27,105.7,170.32,172.92,107.61
2018-07-24,174.13,105.6,170.2,172.79,107.52
2018-07-25,174.31,105.71,170.36,172.95,107.62
2018-07-26,174.32,105.71,170.37,172.96,107.62
2018-07-27,174.19,105.62,170.26,172.85,107.54
2018-07-28,174.2,105.62,170.27,172.86,107.55
2018-07-29,174.21,105.62,170.28,172.87,107.56
2018-07-30,174.16,105.58,170.23,172.83,107.51
2018-07-31,174.19,105.59,170.26,172.86,107.52
2018-08-01,174.14,105.55,170.22,172.81,107.48
2018-08-02,174.21,105.59,170.28,172.88,107.51
2018-08-03,174.23,105.59,170.29,172.89,107.51
2018-08-04,174.24,105.59,170.3,172.9,107.52
2018-08-05,174.25,105.59,170.31,172.91,107.52
2018-08-06,174.37,105.65,170.41,173.01,107.59
2018-08-07,174.46,105.7,170.49,173.1,107.64
2018-08-08,174.56,105.75,170.57,173.18,107.7
2018-08-09,174.85,105.93,170.83,173.44,107.87
2018-08-10,175.03,106.03,170.99,173.6,107.98
2018-08-11,175.04,106.03,170.99,173.61,107.98
2018-08-12,175.05,106.03,171,173.62,107.99
2018-08-13,175.03,106.01,170.99,173.6,107.97
2018-08-14,175.05,106.02,171.01,173.62,107.98
2018-08-15,175.06,106.01,171.02,173.63,107.99
2018-08-16,175.29,106.15,171.22,173.84,108.12
2018-08-17,175.6,106.33,171.48,174.11,108.31
2018-08-18,175.61,106.33,171.49,174.12,108.31
2018-08-19,175.62,106.33,171.5,174.13,108.32
2018-08-20,175.75,106.4,171.61,174.24,108.39
2018-08-21,176.02,106.56,171.85,174.48,108.56
2018-08-22,175.91,106.48,171.75,174.39,108.48
2018-08-23,176.02,106.54,171.84,174.48,108.54
2018-08-24,176.07,106.57,171.89,174.53,108.57
2018-08-25,176.08,106.57,171.9,174.54,108.58
2018-08-26,176.09,106.57,171.91,174.55,108.59
2018-08-27,176.17,106.6,171.97,174.61,108.62
2018-08-28,176.21,106.62,172.01,174.65,108.64
2018-08-29,176.21,106.62,172.01,174.65,108.63
2018-08-30,176.16,106.58,171.97,174.61,108.59
2018-08-31,176.65,106.87,172.39,175.04,108.89
2018-09-01,176.66,106.87,172.4,175.05,108.89
2018-09-02,176.67,106.87,172.41,175.06,108.91
2018-09-03,176.72,106.89,172.45,175.1,108.92
2018-09-04,176.74,106.9,172.48,175.13,108.93
2018-09-05,177.1,107.11,172.79,175.44,109.15
2018-09-06,177.06,107.08,172.75,175.4,109.12
2018-09-07,177.12,107.11,172.8,175.46,109.15
2018-09-08,177.13,107.11,172.81,175.47,109.16
2018-09-09,177.14,107.11,172.82,175.48,109.17
2018-09-10,177.21,107.14,172.88,175.54,108.94
2018-09-11,177.07,107.05,172.76,175.42,108.84
2018-09-12,177.26,107.16,172.93,175.59,108.95
2018-09-13,177.13,107.07,172.82,175.48,108.87
2018-09-14,176.78,106.85,172.51,175.17,108.65
2018-09-15,176.79,106.84,172.52,175.18,108.65
2018-09-16,176.8,106.84,172.52,175.19,108.66
2018-09-17,176.61,106.72,172.36,175.02,108.53
2018-09-18,176.6,106.7,172.35,175.01,108.52
2018-09-19,176.28,106.5,172.08,174.73,108.32
2018-09-20,175.69,106.13,171.57,174.22,107.96
2018-09-21,175.98,106.3,171.82,174.48,108.13
2018-09-22,175.99,106.3,171.83,174.49,108.14
2018-09-23,176,106.3,171.84,174.5,108.15
2018-09-24,176.02,106.3,171.85,174.51,108.15
2018-09-25,176.03,106.3,171.86,174.52,108.16
2018-09-26,176.04,106.3,171.86,174.53,108.17
2018-09-27,176.33,106.47,172.12,174.79,108.33
2018-09-28,176.37,106.49,172.16,174.82,108.35
2018-09-29,176.38,106.49,172.16,174.83,108.35
2018-09-30,176.39,106.49,172.17,174.84,108.35
2018-10-01,176.22,106.38,172.03,174.7,108.24
2018-10-02,176.23,106.37,172.03,174.7,108.22
2018-10-03,176.24,106.37,172.04,174.71,108.23
2018-10-04,175.77,106.08,171.64,174.3,107.94
2018-10-05,175.77,106.07,171.63,174.3,107.93
2018-10-06,175.78,106.06,171.64,174.31,107.93
2018-10-07,175.79,106.06,171.65,174.32,107.94
2018-10-08,175.88,106.11,171.73,174.4,107.99
2018-10-09,175.89,106.11,171.74,174.41,108
2018-10-10,176.21,106.3,172.01,174.69,108.18
2018-10-11,176.55,106.5,172.31,174.99,108.39
2018-10-12,176.34,106.36,172.13,174.81,108.26
2018-10-13,176.35,106.36,172.14,174.82,108.26
2018-10-14,176.36,106.36,172.15,174.83,108.27
2018-10-15,176.44,106.4,172.22,174.9,108.31
2018-10-16,176.52,106.45,172.29,174.97,108.36
2018-10-17,176.89,106.67,172.61,175.3,108.58
2018-10-18,177.16,106.82,172.84,175.53,108.74
2018-10-19,176.99,106.71,172.69,175.39,108.63
2018-10-20,177,106.71,172.7,175.4,108.64
2018-10-21,177.02,106.71,172.71,175.41,108.64
2018-10-22,176.82,106.58,172.55,175.24,108.51
2018-10-23,177.09,106.74,172.78,175.47,108.67
2018-10-24,177.11,106.75,172.8,175.49,108.68
2018-10-25,177.35,106.88,173,175.7,108.82
2018-10-26,177.49,106.96,173.12,175.82,108.9
2018-10-27,177.5,106.96,173.13,175.83,108.91
2018-10-28,177.51,106.96,173.14,175.84,108.92
2018-10-29,178.19,107.37,173.73,176.44,109.32
2018-10-30,177.77,107.11,173.37,176.08,109.06
2018-10-31,177.64,107.02,173.26,175.96,108.97
2018-11-01,177.65,107.02,173.26,175.97,108.97
2018-11-02,177.45,106.89,173.09,175.8,108.83
2018-11-03,177.46,106.88,173.1,175.81,108.84
2018-11-04,177.47,106.88,173.11,175.82,108.84
2018-11-05,177.56,106.93,173.18,175.9,108.89
2018-11-06,177.43,106.84,173.07,175.78,108.81
2018-11-07,177.75,107.03,173.35,176.07,109
2018-11-08,177.81,107.06,173.4,176.12,109.03
2018-11-09,177.99,107.16,173.55,176.27,109.14
2018-11-10,178,107.16,173.56,176.28,109.14
2018-11-11,178.01,107.16,173.57,176.29,109.15
2018-11-12,178.11,107.22,173.66,176.38,109.2
2018-11-13,178.14,107.22,173.69,176.41,109.22
2018-11-14,178.2,107.25,173.74,176.46,109.25
2018-11-15,177.98,107.11,173.54,176.27,109.11
2018-11-16,177.99,107.11,173.55,176.28,109.11
2018-11-17,178,107.11,173.56,176.29,109.12
2018-11-18,178.01,107.11,173.57,176.3,109.13
2018-11-19,178.1,107.16,173.66,176.38,109.18
2018-11-20,178.13,107.16,173.68,176.4,109.19
2018-11-21,178.12,107.15,173.67,176.4,109.18
2018-11-22,178.17,107.18,173.72,176.45,109.21
2018-11-23,178.51,107.37,174,176.74,109.41
2018-11-24,178.52,107.37,174.01,176.75,109.42
2018-11-25,178.53,107.37,174.02,176.76,109.43
2018-11-26,178.54,107.37,174.03,176.77,109.42
2018-11-27,178.66,107.43,174.13,176.87,109.48
2018-11-28,178.61,107.4,174.09,176.83,109.44
2018-11-29,178.91,107.58,174.35,177.1,109.62
2018-11-30,179.04,107.65,174.47,177.21,109.69
2018-12-01,179.05,107.65,174.47,177.22,109.7
2018-12-02,179.06,107.65,174.48,177.23,109.7
2018-12-03,178.9,107.54,174.34,177.09,109.59
2018-12-04,179.05,107.62,174.47,177.22,109.67
2018-12-05,179.4,107.83,174.77,177.53,109.88
2018-12-06,179.94,108.15,175.24,178,110.21
2018-12-07,179.85,108.09,175.17,177.93,110.15
2018-12-08,179.86,108.09,175.17,177.94,110.16
2018-12-09,179.87,108.09,175.18,177.95,110.17
2018-12-10,179.95,108.13,175.25,178.02,109.93
2018-12-11,179.93,108.11,175.23,178,109.91
2018-12-12,179.77,108,175.09,177.86,109.81
2018-12-13,179.7,107.96,175.04,177.8,109.76
2018-12-14,179.86,108.04,175.18,177.94,109.86
2018-12-15,179.87,108.04,175.18,177.95,109.86
2018-12-16,179.88,108.04,175.19,177.96,109.87
2018-12-17,179.86,108.02,175.17,177.94,109.85
2018-12-18,180.06,108.13,175.34,178.12,109.96
2018-12-19,180.39,108.33,175.63,178.41,110.16
2018-12-20,180.28,108.26,175.54,178.32,110.09
2018-12-21,179.93,108.03,175.23,178.01,109.87
2018-12-22,179.94,108.03,175.24,178.02,109.88
2018-12-23,179.95,108.03,175.25,178.03,109.88
2018-12-24,179.8,107.93,175.12,177.9,109.79
2018-12-25,179.81,107.93,175.13,177.91,109.79
2018-12-26,180.12,108.11,175.4,178.18,109.97
2018-12-27,180.12,108.11,175.4,178.18,109.96
2018-12-28,179.96,108,175.26,178.05,109.86
2018-12-29,179.97,108,175.27,178.06,109.87
2018-12-30,179.98,108,175.28,178.07,109.87
2018-12-31,179.99,108,175.29,178.08,109.87
2019-01-01,180,107.99,175.3,178.09,109.87
2019-01-02,180.1,108.04,175.38,178.17,109.92
2019-01-03,180.06,108.01,175.34,178.13,109.89
2019-01-04,180.14,108.06,175.42,178.21,109.95
2019-01-05,180.15,108.06,175.43,178.22,109.95
2019-01-06,180.16,108.05,175.44,178.23,109.96
2019-01-07,180.12,108.02,175.4,178.19,109.92
2019-01-08,180.02,107.95,175.32,178.11,109.86
2019-01-09,180.08,107.98,175.37,178.16,109.9
2019-01-10,180.2,108.05,175.47,178.27,109.96
2019-01-11,180,107.92,175.29,178.09,109.84
2019-01-12,180.01,107.91,175.3,178.1,109.84
2019-01-13,180.02,107.91,175.31,178.11,109.85
2019-01-14,180.15,107.98,175.42,178.23,109.92
2019-01-15,180.19,108,175.46,178.26,109.94
2019-01-16,180.14,107.96,175.42,178.22,109.9
2019-01-17,180.09,107.93,175.37,178.18,109.87
2019-01-18,179.88,107.79,175.19,177.99,109.74
2019-01-19,179.89,107.79,175.2,178,109.74
2019-01-20,179.9,107.79,175.21,178.01,109.75
2019-01-21,179.72,107.67,175.05,177.86,109.63
2019-01-22,179.96,107.81,175.26,178.07,109.78
2019-01-23,180.04,107.85,175.33,178.14,109.82
2019-01-24,180,107.82,175.3,178.11,109.79
2019-01-25,179.91,107.75,175.21,178.03,109.72
2019-01-26,179.92,107.75,175.22,178.04,109.73
2019-01-27,179.93,107.75,175.23,178.04,109.74
2019-01-28,179.76,107.64,175.09,177.9,109.62
2019-01-29,179.68,107.58,175.02,177.83,109.57
2019-01-30,179.64,107.55,174.98,177.8,109.53
2019-01-31,180,107.76,175.29,178.11,109.74
2019-02-01,180.07,107.8,175.36,178.18,109.77
2019-02-02,180.08,107.8,175.37,178.19,109.77
2019-02-03,180.09,107.8,175.37,178.2,109.78
2019-02-04,180.1,107.8,175.38,178.21,109.79
2019-02-05,180.11,107.8,175.39,178.22,109.79
2019-02-06,180.12,107.79,175.4,178.23,109.8
2019-02-07,180.06,107.75,175.34,178.17,109.74
2019-02-08,180.27,107.87,175.53,178.36,109.86
2019-02-09,180.28,107.87,175.54,178.37,109.87
2019-02-10,180.29,107.87,175.55,178.38,109.88
2019-02-11,180.52,108,175.74,178.58,110.01
2019-02-12,180.32,107.87,175.57,178.4,109.88
2019-02-13,180.29,107.84,175.54,178.38,109.86
2019-02-14,180.34,107.86,175.58,178.42,109.89
2019-02-15,180.51,107.96,175.73,178.57,109.99
2019-02-16,180.51,107.96,175.74,178.58,110
2019-02-17,180.52,107.95,175.75,178.59,110.01
2019-02-18,180.29,107.8,175.54,178.39,109.86
2019-02-19,180.26,107.78,175.52,178.36,109.84
2019-02-20,180.28,107.78,175.53,178.37,109.84
2019-02-21,180.12,107.68,175.4,178.24,109.74
2019-02-22,180.17,107.7,175.44,178.29,109.77
2019-02-23,180.18,107.7,175.45,178.3,109.77
2019-02-24,180.19,107.7,175.46,178.3,109.78
2019-02-25,180.15,107.66,175.42,178.27,109.74
2019-02-26,180.28,107.74,175.53,178.38,109.82
2019-02-27,180.35,107.77,175.59,178.44,109.85
2019-02-28,180.28,107.72,175.54,178.39,109.78
2019-03-01,180.29,107.72,175.54,178.4,109.78
2019-03-02,180.3,107.72,175.55,178.41,109.8
2019-03-03,180.31,107.72,175.56,178.42,109.81
2019-03-04,180.02,107.54,175.32,178.17,109.62
2019-03-05,180.13,107.59,175.4,178.26,109.68
2019-03-06,180.22,107.64,175.48,178.34,109.73
2019-03-07,180.32,107.69,175.57,178.43,109.79
2019-03-08,180.6,107.86,175.81,178.67,109.95
2019-03-09,180.61,107.85,175.82,178.68,109.95
2019-03-10,180.62,107.85,175.83,178.69,109.95
2019-03-11,180.55,107.81,175.77,178.64,109.65
2019-03-12,180.52,107.78,175.74,178.61,109.62
2019-03-13,180.69,107.87,175.89,178.76,109.72
2019-03-14,180.67,107.85,175.87,178.74,109.71
2019-03-15,180.6,107.8,175.81,178.68,109.66
2019-03-16,180.61,107.8,175.82,178.69,109.67
2019-03-17,180.62,107.8,175.83,178.7,109.67
2019-03-18,180.56,107.76,175.78,178.65,109.62
2019-03-19,180.69,107.83,175.89,178.76,109.7
2019-03-20,180.74,107.85,175.93,178.81,109.72
2019-03-21,181.22,108.13,176.34,179.22,110.01
2019-03-22,181.31,108.18,176.42,179.31,110.07
2019-03-23,181.32,108.18,176.43,179.32,110.07
2019-03-24,181.33,108.18,176.44,179.32,110.08
2019-03-25,181.58,108.32,176.66,179.54,110.22
2019-03-26,181.48,108.26,176.57,179.46,110.16
2019-03-27,182,108.56,177.01,179.91,110.46
2019-03-28,182.36,108.77,177.32,180.22,110.68
2019-03-29,182.19,108.66,177.18,180.07,110.57
2019-03-30,182.2,108.66,177.18,180.08,110.57
2019-03-31,182.21,108.66,177.19,180.09,110.58
2019-04-01,181.9,108.46,176.93,179.83,110.38
2019-04-02,182.06,108.55,177.06,179.96,110.46
2019-04-03,181.85,108.42,176.88,179.79,110.34
2019-04-04,181.9,108.44,176.93,179.83,110.36
2019-04-05,181.79,108.37,176.83,179.74,110.29
2019-04-06,181.8,108.36,176.84,179.74,110.29
2019-04-07,181.81,108.36,176.85,179.75,110.3
2019-04-08,181.99,108.47,177.01,179.91,110.4
2019-04-09,182.09,108.52,177.09,180,110.46
2019-04-10,182.04,108.48,177.05,179.96,110.43
2019-04-11,182.06,108.49,177.07,179.98,110.44
2019-04-12,182.02,108.45,177.03,179.94,110.4
2019-04-13,182.03,108.45,177.03,179.95,110.41
2019-04-14,182.04,108.45,177.04,179.96,110.41
2019-04-15,181.76,108.27,176.8,179.72,110.23
2019-04-16,181.65,108.2,176.71,179.63,110.17
2019-04-17,181.54,108.12,176.61,179.53,110.09
2019-04-18,181.95,108.36,176.97,179.88,110.33
2019-04-19,181.86,108.3,176.89,179.81,110.28
2019-04-20,181.87,108.3,176.9,179.82,110.28
2019-04-21,181.88,108.3,176.91,179.83,110.29
2019-04-22,181.68,108.17,176.74,179.66,110.15
2019-04-23,181.78,108.22,176.82,179.74,110.21
2019-04-24,181.87,108.27,176.9,179.82,110.26
2019-04-25,182.11,108.41,177.1,180.03,110.4
2019-04-26,182.18,108.44,177.17,180.1,110.44
2019-04-27,182.19,108.44,177.17,180.1,110.44
2019-04-28,182.2,108.44,177.18,180.11,110.45
2019-04-29,182.29,108.49,177.26,180.19,110.49
2019-04-30,182.44,108.57,177.39,180.33,110.57
2019-05-01,182.45,108.57,177.4,180.33,110.57
2019-05-02,182.09,108.35,177.09,180.03,110.34
2019-05-03,182.01,108.29,177.02,179.95,110.29
2019-05-04,182.02,108.29,177.03,179.96,110.29
2019-05-05,182.03,108.29,177.04,179.97,110.3
2019-05-06,182.04,108.28,177.04,179.98,110.31
2019-05-07,182.16,108.35,177.15,180.09,110.37
2019-05-08,182.24,108.39,177.22,180.16,110.41
2019-05-09,182.41,108.49,177.36,180.31,110.52
2019-05-10,182.29,108.41,177.26,180.21,110.44
2019-05-11,182.3,108.41,177.27,180.22,110.44
2019-05-12,182.31,108.41,177.28,180.23,110.45
2019-05-13,182.3,108.39,177.27,180.22,110.43
2019-05-14,182.4,108.45,177.36,180.31,110.49
2019-05-15,182.5,108.5,177.44,180.39,110.54
2019-05-16,182.82,108.69,177.72,180.67,110.74
2019-05-17,182.86,108.7,177.75,180.7,110.76
2019-05-18,182.87,108.7,177.75,180.71,110.76
2019-05-19,182.88,108.69,177.76,180.72,110.77
2019-05-20,182.7,108.58,177.61,180.57,110.65
2019-05-21,182.81,108.64,177.71,180.67,110.72
2019-05-22,182.84,108.65,177.74,180.7,110.73
2019-05-23,183.07,108.78,177.93,180.9,110.87
2019-05-24,183.13,108.81,177.98,180.95,110.9
2019-05-25,183.14,108.81,177.99,180.96,110.9
2019-05-26,183.15,108.81,178,180.97,110.91
2019-05-27,183.13,108.79,177.98,180.95,110.88
2019-05-28,183.22,108.83,178.06,181.03,110.93
2019-05-29,183.69,109.11,178.46,181.44,111.21
2019-05-30,183.64,109.07,178.42,181.39,111.18
2019-05-31,184.27,109.45,178.96,181.94,111.55
2019-06-01,184.28,109.45,178.97,181.95,111.55
2019-06-02,184.29,109.45,178.97,181.96,111.56
2019-06-03,184.17,109.37,178.87,181.86,111.47
2019-06-04,184.19,109.37,178.89,181.88,111.48
2019-06-05,184.49,109.55,179.15,182.14,111.65
2019-06-06,184.5,109.54,179.16,182.15,111.65
2019-06-07,184.49,109.53,179.15,182.14,111.64
2019-06-08,184.5,109.53,179.15,182.15,111.64
2019-06-09,184.51,109.52,179.16,182.16,111.65
2019-06-10,184.36,109.43,179.04,182.04,111.27
2019-06-11,184.31,109.39,178.99,181.99,111.23
2019-06-12,184.9,109.74,179.5,182.5,111.58
2019-06-13,184.77,109.65,179.38,182.39,111.49
2019-06-14,185.13,109.86,179.69,182.7,111.71
2019-06-15,185.14,109.86,179.7,182.71,111.71
2019-06-16,185.14,109.86,179.71,182.72,111.72
2019-06-17,184.88,109.69,179.48,182.49,111.55
2019-06-18,184.92,109.71,179.52,182.53,111.57
2019-06-19,185.18,109.86,179.74,182.75,111.72
2019-06-20,185.64,110.13,180.13,183.15,111.99
2019-06-21,185.43,109.99,179.95,182.97,111.86
2019-06-22,185.44,109.99,179.96,182.98,111.86
2019-06-23,185.45,109.99,179.97,182.99,111.87
2019-06-24,185.47,110,179.99,183.01,111.87
2019-06-25,185.23,109.84,179.78,182.8,111.72
2019-06-26,185.18,109.81,179.74,182.76,111.69
2019-06-27,185.03,109.71,179.61,182.63,111.59
2019-06-28,185.27,109.84,179.81,182.83,111.73
2019-06-29,185.27,109.84,179.82,182.84,111.73
2019-06-30,185.28,109.84,179.82,182.85,111.73
2019-07-01,185.14,109.75,179.7,182.73,111.64
2019-07-02,185.45,109.92,179.96,183,111.82
2019-07-03,185.95,110.22,180.4,183.43,112.12
2019-07-04,186.02,110.25,180.46,183.5,112.16
2019-07-05,185.92,110.19,180.37,183.41,112.09
2019-07-06,185.93,110.18,180.38,183.42,112.09
2019-07-07,185.94,110.18,180.38,183.43,112.09
2019-07-08,186.02,110.22,180.45,183.5,112.14
2019-07-09,185.97,110.19,180.42,183.46,112.11
2019-07-10,185.79,110.07,180.26,183.3,111.99
2019-07-11,185.97,110.17,180.41,183.46,112.1
2019-07-12,185.86,110.1,180.32,183.37,112.03
2019-07-13,185.87,110.1,180.33,183.38,112.03
2019-07-14,185.88,110.09,180.34,183.38,112.04
2019-07-15,185.74,110,180.21,183.26,111.94
2019-07-16,185.87,110.07,180.33,183.38,112.02
2019-07-17,186.14,110.23,180.56,183.62,112.18
2019-07-18,186.77,110.6,181.1,184.16,112.55
2019-07-19,186.92,110.69,181.23,184.29,112.64
2019-07-20,186.93,110.68,181.23,184.3,112.64
2019-07-21,186.94,110.68,181.24,184.3,112.65
2019-07-22,186.99,110.71,181.29,184.35,112.67
2019-07-23,186.95,110.67,181.25,184.32,112.64
2019-07-24,187.17,110.8,181.44,184.51,112.77
2019-07-25,187.62,111.06,181.83,184.9,113.04
2019-07-26,187.65,111.07,181.85,184.92,113.05
2019-07-27,187.65,111.07,181.85,184.93,113.05
2019-07-28,187.66,111.06,181.86,184.94,113.05
2019-07-29,187.8,111.14,181.98,185.06,113.13
2019-07-30,187.73,111.09,181.92,185,113.07
2019-07-31,187.96,111.22,182.11,185.2,113.2
2019-08-01,187.79,111.11,181.97,185.05,113.09
2019-08-02,188.39,111.47,182.48,185.57,113.44
2019-08-03,188.4,111.46,182.49,185.58,113.45
2019-08-04,188.4,111.46,182.5,185.59,113.45
2019-08-05,189.29,111.99,183.26,186.36,113.98
2019-08-06,189.23,111.95,183.2,186.31,113.94
2019-08-07,189.36,112.02,183.31,186.42,114
2019-08-08,189.21,111.92,183.18,186.29,113.91
2019-08-09,189.12,111.86,183.11,186.21,113.85
2019-08-10,189.13,111.85,183.11,186.22,113.85
2019-08-11,189.13,111.85,183.12,186.22,113.86
2019-08-12,189.11,111.82,183.1,186.2,113.83
2019-08-13,189.66,112.15,183.57,186.68,114.16
2019-08-14,189.67,112.15,183.58,186.69,114.16
2019-08-15,189.68,112.15,183.59,186.7,114.17
2019-08-16,190.27,112.49,184.09,187.21,114.52
2019-08-17,190.27,112.49,184.09,187.21,114.52
2019-08-18,190.28,112.49,184.1,187.22,114.52
2019-08-19,190.07,112.36,183.92,187.04,114.4
2019-08-20,189.92,112.26,183.79,186.91,114.3
2019-08-21,189.12,111.77,183.11,186.22,113.82
2019-08-22,189.5,111.99,183.43,186.55,114.04
2019-08-23,189.29,111.85,183.25,186.37,113.91
2019-08-24,189.29,111.85,183.26,186.37,113.91
2019-08-25,189.3,111.85,183.26,186.38,113.91
2019-08-26,189.79,112.14,183.68,186.81,114.2
2019-08-27,189.24,111.79,183.21,186.33,113.84
2019-08-28,189.35,111.86,183.3,186.43,113.9
2019-08-29,189.33,111.84,183.29,186.41,113.89
2019-08-30,188.98,111.62,182.99,186.11,113.66
2019-08-31,188.98,111.61,182.99,186.11,113.66
2019-09-01,188.99,111.61,183,186.12,113.66
2019-09-02,188.49,111.3,182.57,185.69,113.36
2019-09-03,188.77,111.46,182.81,185.93,113.52
2019-09-04,188.67,111.39,182.72,185.84,113.45
2019-09-05,188.38,111.21,182.47,185.59,113.28
2019-09-06,188.25,111.13,182.36,185.49,113.2
2019-09-07,188.26,111.13,182.37,185.49,113.2
2019-09-08,188.27,111.12,182.38,185.5,113.21
2019-09-09,188.57,111.3,182.64,185.77,113.38
2019-09-10,188.6,111.31,182.66,185.79,113.13
2019-09-11,188.27,111.11,182.38,185.51,112.93
2019-09-12,188.28,111.1,182.39,185.52,112.93
2019-09-13,188.29,111.1,182.4,185.52,112.94
2019-09-14,188.29,111.1,182.4,185.53,112.94
2019-09-15,188.3,111.09,182.41,185.54,112.95
2019-09-16,186.95,110.28,181.26,184.38,112.11
2019-09-17,187.28,110.47,181.54,184.66,112.31
2019-09-18,187.59,110.65,181.8,184.93,112.49
2019-09-19,187.49,110.58,181.72,184.84,112.42
2019-09-20,187.5,110.58,181.73,184.86,112.43
2019-09-21,187.51,110.58,181.73,184.86,112.43
2019-09-22,187.52,110.57,181.74,184.87,112.44
2019-09-23,187.45,110.53,181.68,184.81,112.39
2019-09-24,187.64,110.63,181.84,184.98,112.5
2019-09-25,187.84,110.75,182.01,185.15,112.61
2019-09-26,187.75,110.69,181.94,185.08,112.56
2019-09-27,187.74,110.67,181.93,185.07,112.55
2019-09-28,187.75,110.67,181.94,185.08,112.55
2019-09-29,187.76,110.67,181.95,185.08,112.55
2019-09-30,187.66,110.6,181.86,185,112.48
2019-10-01,187.34,110.4,181.59,184.73,112.28
2019-10-02,187.42,110.44,181.65,184.79,112.31
2019-10-03,187.42,110.44,181.66,184.8,112.31
2019-10-04,188.5,111.07,182.58,185.73,112.95
2019-10-05,188.51,111.07,182.58,185.73,112.95
2019-10-06,188.51,111.07,182.59,185.74,112.95
2019-10-07,188.27,110.91,182.38,185.53,112.79
2019-10-08,188.04,110.77,182.19,185.34,112.65
2019-10-09,188.05,110.77,182.19,185.35,112.66
2019-10-10,187.7,110.56,181.9,185.05,112.45
2019-10-11,187.59,110.48,181.8,184.95,112.37
2019-10-12,187.6,110.48,181.81,184.96,112.38
2019-10-13,187.6,110.47,181.81,184.96,112.38
2019-10-14,187.6,110.46,181.81,184.96,112.37
2019-10-15,187.35,110.31,181.59,184.74,112.22
2019-10-16,187.23,110.23,181.5,184.65,112.14
2019-10-17,186.78,109.95,181.11,184.26,111.87
2019-10-18,186.62,109.85,180.97,184.12,111.76
2019-10-19,186.63,109.85,180.98,184.13,111.77
2019-10-20,186.63,109.84,180.99,184.13,111.77
2019-10-21,186.01,109.46,180.45,183.6,111.39
2019-10-22,186.11,109.52,180.54,183.69,111.45
2019-10-23,186.09,109.5,180.52,183.67,111.43
2019-10-24,186.08,109.49,180.52,183.66,111.42
2019-10-25,185.66,109.23,180.16,183.3,111.16
2019-10-26,185.67,109.22,180.17,183.31,111.17
2019-10-27,185.68,109.22,180.17,183.32,111.17
2019-10-28,184.9,108.75,179.5,182.64,110.69
2019-10-29,185.08,108.85,179.66,182.8,110.79
2019-10-30,185.33,108.99,179.87,183.02,110.94
2019-10-31,185.47,109.07,179.99,183.14,111.01
2019-11-01,185.42,109.03,179.95,183.1,110.96
2019-11-02,185.43,109.03,179.96,183.1,110.98
2019-11-03,185.44,109.03,179.97,183.11,110.98
2019-11-04,184.66,108.55,179.3,182.44,110.51
2019-11-05,184.82,108.64,179.44,182.58,110.61
2019-11-06,184.89,108.68,179.5,182.65,110.65
2019-11-07,184.75,108.59,179.38,182.52,110.55
2019-11-08,185.01,108.73,179.6,182.75,110.7
2019-11-09,185.02,108.73,179.61,182.75,110.7
2019-11-10,185.03,108.73,179.61,182.76,110.71
2019-11-11,185.09,108.76,179.67,182.82,110.74
2019-11-12,184.75,108.55,179.38,182.53,110.53
2019-11-13,185.25,108.84,179.81,182.96,110.83
2019-11-14,185.29,108.86,179.84,182.99,110.85
2019-11-15,185.22,108.81,179.78,182.94,110.8
2019-11-16,185.23,108.81,179.79,182.94,110.81
2019-11-17,185.24,108.81,179.8,182.95,110.81
2019-11-18,185.35,108.87,179.89,183.05,110.87
2019-11-19,185.75,109.1,180.23,183.39,111.11
2019-11-20,186.26,109.4,180.67,183.84,111.41
2019-11-21,186.3,109.41,180.7,183.87,111.43
2019-11-22,186.12,109.3,180.55,183.72,111.32
2019-11-23,186.13,109.3,180.55,183.72,111.33
2019-11-24,186.14,109.29,180.56,183.73,111.33
2019-11-25,185.94,109.17,180.39,183.56,111.2
2019-11-26,186.19,109.31,180.61,183.78,111.35
2019-11-27,186.54,109.52,180.91,184.08,111.56
2019-11-28,186.52,109.49,180.89,184.06,111.54
2019-11-29,186.81,109.66,181.13,184.31,111.7
2019-11-30,186.81,109.66,181.14,184.32,111.7
2019-12-01,186.82,109.65,181.15,184.33,111.71
2019-12-02,186.28,109.32,180.68,183.86,111.36
2019-12-03,185.99,109.14,180.44,183.61,111.18
2019-12-04,186.65,109.53,181,184.18,111.57
2019-12-05,186.64,109.52,180.99,184.18,111.55
2019-12-06,186.5,109.43,180.87,184.06,111.46
2019-12-07,186.51,109.43,180.88,184.07,111.47
2019-12-08,186.52,109.42,180.89,184.07,111.47
2019-12-09,186.8,109.58,181.12,184.31,111.63
