항목명1,원/미국달러(매매기준율),원/일본엔(100엔),원/유로,원/영국파운드
2019-10-07,1197,1120.52,1314.67,1476.02
2019-10-08,1196.5,1115.51,1312.74,1470.2
2019-10-10,1194.7,1115.55,1312.68,1459.15
2019-10-11,1196.1,1108.48,1316.61,1486.81
2019-10-14,1189.3,1096.13,1311.86,1502.74
2019-10-15,1183.7,1092.13,1305.33,1492.05
2019-10-16,1184.1,1087.93,1306.36,1511.03
2019-10-17,1187,1091.75,1314.66,1522.15
2019-10-18,1186.6,1092.99,1320.15,1527.39
2019-10-21,1180.5,1089.42,1317.14,1523.67
2019-10-22,1175.4,1082.32,1310.51,1523.73
2019-10-23,1171.4,1079.68,1303.53,1509.35
2019-10-24,1173.7,1080.11,1306.68,1516.01
2019-10-25,1171,1078.02,1300.1,1503.33
2019-10-28,1174.2,1080.27,1301.37,1506.62
2019-10-29,1169.6,1073.32,1298.08,1503.64
2019-10-30,1166.5,1071.51,1296.45,1500.64
2019-10-31,1168.4,1074.05,1303.17,1507.82
2019-11-01,1161.7,1075.5,1295.47,1502.72
2019-11-04,1167.6,1078.86,1303.63,1510.64
2019-11-05,1160.4,1068.51,1291.06,1495
2019-11-06,1160.1,1062.7,1284.64,1494.73
2019-11-07,1157.5,1062.51,1281.24,1488.2
2019-11-08,1160.6,1062.09,1282.52,1487.25
2019-11-11,1156.1,1058.46,1274.08,1478.77
2019-11-12,1161.3,1064.88,1281.38,1492.68
2019-11-13,1163.5,1067.68,1281.25,1494.98
2019-11-14,1167.6,1073.41,1285.41,1500.83
2019-11-15,1170.4,1079.75,1289.96,1507.77
2019-11-18,1166.3,1072.61,1289.05,1506.86
2019-11-19,1164.5,1071.45,1289.39,1508.14
2019-11-20,1168.6,1077.8,1294.52,1510.71
2019-11-21,1170.1,1078.53,1296.18,1512.41
2019-11-22,1176.5,1083.43,1301.44,1519.27
2019-11-25,1177.8,1083.48,1298.11,1512.94
2019-11-26,1176.2,1079.73,1295.29,1517.36
2019-11-27,1174.4,1076.79,1294.48,1510.63
2019-11-28,1176,1075.3,1294.13,1521.45
2019-11-29,1179.3,1076.89,1298.47,1522.71
2019-12-02,1180.3,1077.75,1300.51,1524.24
2019-12-03,1180.4,1082.69,1307.47,1527.61
2019-12-04,1186.2,1091.81,1314.61,1541.82
2019-12-05,1193.7,1096.6,1322.62,1564.7
2019-12-06,1190.2,1094.49,1321.78,1566.24
2019-12-09,1189.7,1095.49,1315.75,1562.79
2019-12-10,1189.3,1095.37,1315.9,1563.1
2019-12-11,1192,1095.74,1322.46,1563.78
2019-12-12,1193.3,1099.36,1328.5,1574.8
2019-12-13,1188.6,1085.23,1329.57,1599.62
2019-12-16,1171.7,1071.46,1303.87,1563.99
2019-12-17,1172.9,1070.16,1306.49,1558.67
2019-12-18,1166.7,1065.33,1301.16,1531.94
2019-12-19,1165.3,1063.57,1295.29,1524.68
2019-12-20,1164.5,1064.78,1295.39,1515.25
2019-12-23,1162.6,1061.98,1288.04,1512.19
2019-12-24,1161.7,1061.88,1288.5,1503.3
2019-12-26,1163.7,1063.76,1290.78,1509.14
2019-12-27,1161.2,1059.92,1288.82,1509.44
2019-12-30,1160.9,1060.72,1298.06,1519.04
2019-12-31,1157.8,1063.47,1297.43,1518.69
2020-01-02,1157.8,1065.67,1299.11,1535.13
2020-01-03,1156.9,1065.53,1292.66,1520.46
2020-01-06,1162.7,1078.42,1298.15,1520.11
2020-01-07,1169.6,1079.02,1309.54,1540.77
2020-01-08,1165.3,1074.95,1299.25,1528.35
2020-01-09,1174.1,1076.12,1304.25,1538.36
2020-01-10,1160,1059.6,1288.47,1516
2020-01-13,1161.1,1059.93,1290.74,1514.48
2020-01-14,1155.7,1051.35,1286.93,1501.25
2020-01-15,1153.1,1048.42,1283.11,1501.34
2020-01-16,1158.8,1054.37,1292.24,1511.36
2020-01-17,1159.6,1052.32,1291.39,1516.58
2020-01-20,1158.8,1051.83,1285.05,1506.9
2020-01-21,1158.8,1051.78,1285.57,1507.37
2020-01-22,1164.7,1059.97,1291.01,1519.64
2020-01-23,1165.1,1060.87,1292.74,1530.94
2020-01-28,1167.2,1071.37,1286.2,1524.01
2020-01-29,1176.7,1078.3,1296.84,1532.65
2020-01-30,1176,1078.45,1294.95,1530.8
2020-01-31,1183.5,1086.68,1305.76,1549.02
2020-02-03,1187.8,1096.21,1317.33,1565.76
2020-02-04,1196,1101.24,1323.02,1554.14
2020-02-05,1189.4,1086.36,1313.75,1550.03
2020-02-06,1188.5,1082.27,1307.29,1544.75
2020-02-07,1181.4,1074.05,1297.18,1527.31
2020-02-10,1187.2,1081.58,1299.33,1530.12
2020-02-11,1189.8,1084.05,1298.55,1536.51
2020-02-12,1184.1,1078.42,1292.86,1534.12
2020-02-13,1179.8,1071.86,1282.62,1528.37
2020-02-14,1181.5,1076,1280.63,1540.97
2020-02-17,1183.5,1077.62,1282.74,1544.65
2020-02-18,1182.2,1076.54,1281.09,1537.51
2020-02-19,1188.1,1081.27,1282.44,1544.53
2020-02-20,1190.8,1070.19,1287.08,1538.69
2020-02-21,1197,1068.13,1291.26,1542.04
2020-02-24,1205.6,1081.79,1306.81,1561.25
2020-02-25,1217.7,1099.26,1321.51,1573.82
2020-02-26,1212.7,1100.25,1319.36,1576.33
2020-02-27,1216.8,1101.92,1324.06,1570.04
2020-02-28,1215.9,1109.95,1337.61,1567.66
2020-03-02,1215.3,1130.25,1345.15,1555.83
2020-03-03,1200.3,1108.46,1337.79,1531.82
2020-03-04,1191.4,1114.55,1332.4,1528.45
2020-03-05,1186.4,1103.27,1321.23,1527.13
2020-03-06,1185,1116.82,1330.64,1535.05
2020-03-09,1191.4,1144.97,1355.1,1558.53
2020-03-10,1201.4,1172.73,1372.84,1572.81
2020-03-11,1196.7,1138.58,1352.99,1544.16
2020-03-12,1192.8,1138.77,1342.56,1528.33
2020-03-13,1202,1145.91,1343.84,1511.88
2020-03-16,1222.2,1149.39,1364.22,1516.32
2020-03-17,1219.6,1148.24,1362.29,1496.69
2020-03-18,1241.2,1156.7,1367.55,1502.84
2020-03-19,1237.8,1145,1355.89,1439.93
2020-03-20,1280.1,1154.65,1365.1,1465.59
2020-03-23,1254.1,1130.48,1339.13,1449.36
2020-03-24,1274.6,1147.98,1369.75,1474.01
2020-03-25,1256,1128.84,1358.11,1480.89
2020-03-26,1230.7,1109.04,1339.37,1454.87
2020-03-27,1227.9,1123.58,1355.72,1494.11
2020-03-30,1212.4,1125.35,1347.46,1504.53
2020-03-31,1222.6,1130.83,1348.65,1512.66
2020-04-01,1220,1132.93,1345.29,1513.47
2020-04-02,1222.2,1139.69,1337.94,1512.84
2020-04-03,1237.6,1144.23,1342.67,1533.88
2020-04-06,1229.8,1132.88,1330.21,1504.6
2020-04-07,1233.4,1129.49,1330.78,1506.23
2020-04-08,1222.4,1124.51,1332.05,1509.05
2020-04-09,1219.7,1119.97,1324.35,1510.48
2020-04-10,1216.4,1120.8,1329.59,1515.7
2020-04-13,1212.3,1118.62,1325.77,1512.04
2020-04-14,1218.7,1131.67,1330.39,1525.32
2020-04-16,1216.7,1131.87,1326.39,1523.19
2020-04-17,1227.5,1136.47,1333,1532.78
2020-04-20,1219.3,1133.23,1325.32,1523.39
2020-04-21,1218.7,1131.1,1324.06,1515.94
2020-04-22,1231.3,1142.95,1336.33,1513.88
2020-04-23,1235.2,1146.2,1336.61,1523.99
2020-04-24,1232,1145.03,1327.97,1522.01
2020-04-27,1235.8,1150.28,1336.89,1528.44
2020-04-28,1230.3,1147.19,1332.11,1528.77
2020-04-29,1225.2,1147.14,1326.4,1522.62
2020-05-04,1218.5,1140.65,1335.6,1518.43
2020-05-06,1227.8,1153.13,1330.75,1527.69
2020-05-07,1223.3,1153.19,1320.74,1508.27
2020-05-08,1226.5,1153.86,1329.53,1518.1
2020-05-11,1217.7,1139.69,1318.95,1510.68
2020-05-12,1217.8,1131.21,1316.38,1502.34
2020-05-13,1226.7,1144.15,1330.79,1503.69
2020-05-14,1226.3,1145.59,1326.55,1500.01
2020-05-15,1227.9,1144.74,1326.62,1501.72
2020-05-18,1229.3,1146.15,1330.41,1486.65
2020-05-19,1231.6,1147.28,1344.41,1501.87
2020-05-20,1224.5,1135.43,1337.83,1499.83
2020-05-21,1227.8,1141.24,1348.19,1502.64
2020-05-22,1230.7,1143.88,1347.55,1503.3
2020-05-25,1236.2,1148.08,1348.01,1506.62
2020-05-26,1242,1152.83,1353.41,1514.18
2020-05-27,1237.1,1150.63,1358.77,1526.09
2020-05-28,1233.7,1144.91,1358.92,1513.5
2020-05-29,1239.4,1150.63,1372.57,1527
2020-06-01,1237.6,1149.12,1375.59,1527.88
2020-06-02,1227.8,1141.66,1366.66,1532.85
2020-06-03,1224.1,1126.39,1367.38,1536.06
2020-06-04,1216.9,1116.52,1366.82,1530.19
2020-06-05,1217.4,1114.89,1380.65,1534.72
2020-06-08,1213.1,1106.29,1371.35,1541.91
2020-06-09,1204.2,1110.53,1360.08,1533.43
2020-06-10,1197.7,1111.3,1358.25,1524.01
2020-06-11,1194.4,1117.2,1359.41,1522.8
2020-06-12,1192.8,1116.91,1347.21,1500.54
2020-06-15,1206.6,1123.62,1357.12,1509.34
2020-06-16,1210.8,1127.27,1371.29,1528.15
2020-06-17,1206.6,1123.73,1358.93,1516.82
2020-06-18,1214.5,1135.26,1365.89,1525.05
2020-06-19,1213,1133.91,1359.47,1507.33
2020-06-22,1212,1134.57,1354.89,1496.58
2020-06-23,1213.2,1134.63,1367.7,1514.98
2020-06-24,1210.1,1136.83,1368.68,1515.23
2020-06-25,1202.9,1123.52,1353.56,1493.1
2020-06-26,1205.2,1124.62,1352.42,1497.64
2020-06-29,1198.6,1118.25,1345.37,1478.89
2020-06-30,1200.7,1116.05,1350.19,1477.4
2020-07-01,1198.5,1110.08,1346.75,1485.42
2020-07-02,1201.6,1118.39,1352.28,1499.48
2020-07-03,1201,1116.85,1349.92,1497.65
2020-07-06,1200.4,1115.92,1350.03,1497.56
2020-07-07,1196.8,1114.86,1354,1495.34
2020-07-08,1192.9,1108.9,1344.94,1495.84
2020-07-09,1195.8,1114.6,1355.26,1508.14
2020-07-10,1194.5,1114.06,1348.23,1505.37
2020-07-13,1202.4,1125.05,1360.46,1519.05
2020-07-14,1200.3,1118.69,1361.92,1507.46
2020-07-15,1206.4,1124.53,1376.26,1516.44
2020-07-16,1200.7,1123.25,1370.66,1511.62
2020-07-17,1204.1,1121.92,1370.93,1511.87
2020-07-20,1205.7,1126.51,1379.14,1515.38
2020-07-21,1203.7,1122.28,1378.24,1523.94
2020-07-22,1198.1,1121.45,1381.89,1524.88
2020-07-23,1193.7,1113.79,1381.05,1520.59
2020-07-24,1198.5,1121.82,1390.02,1526.53
2020-07-27,1201.3,1133.03,1399.15,1536.34
2020-07-28,1196.6,1135.89,1406.66,1541.82
2020-07-29,1195.1,1137.05,1400.72,1544.97
2020-07-30,1195.2,1138.39,1408.78,1552.62
2020-07-31,1191.4,1137.32,1411.21,1560.38
2020-08-03,1189.1,1123.97,1402.37,1558.02
2020-08-04,1193.7,1125.87,1403.67,1560.76
2020-08-05,1193.5,1128.45,1408.09,1559.79
2020-08-06,1190.3,1127.12,1413.01,1562.21
2020-08-07,1184.3,1122.45,1406.89,1556.64
2020-08-10,1185.9,1119.88,1397.29,1547.78
2020-08-11,1186.7,1119.9,1393.13,1551.43
2020-08-12,1184.9,1112.63,1391.01,1546.83
2020-08-13,1186,1109.81,1397.76,1545.95
2020-08-14,1183.6,1106.48,1398.6,1546.85
2020-08-18,1185.8,1118.42,1408.26,1553.99
2020-08-19,1185.1,1124.44,1414.54,1569.43
2020-08-20,1182.3,1115.11,1400.97,1550.23
2020-08-21,1186.3,1121.9,1407.84,1568.23
2020-08-24,1185.3,1119.42,1398.77,1552.51
2020-08-25,1190,1122.96,1403.31,1555.15
2020-08-26,1186.3,1115.21,1403.81,1559.93
2020-08-27,1187,1120.87,1405.11,1568.98
2020-08-28,1185.7,1112.6,1401.56,1564.89
2020-08-31,1185.1,1123,1411.22,1582.23
2020-09-01,1183.3,1117.32,1412.56,1581.18
2020-09-02,1184.6,1118.39,1411.87,1586.42
2020-09-03,1186.2,1116.69,1406.06,1583.87
2020-09-04,1187.5,1119.28,1407.13,1576.53
2020-09-07,1190.2,1119.92,1409.61,1577.61
2020-09-08,1187.2,1116.79,1403.09,1562.83
2020-09-09,1187.9,1120.5,1397.15,1539.82
2020-09-10,1189.6,1120.2,1404.62,1547.07
2020-09-11,1185.3,1116.57,1401.8,1518.78
2020-09-14,1188.3,1119.77,1407.6,1522.15
2020-09-15,1184.2,1119.97,1405.23,1521.52
2020-09-16,1180.5,1120.07,1398.72,1521.49
2020-09-17,1177.8,1121.66,1391.16,1526.72
2020-09-18,1175.4,1122.48,1393.26,1525.08
2020-09-21,1163.6,1113.44,1378.46,1504.48
2020-09-22,1160.6,1108.34,1365.5,1487.72
2020-09-23,1163.9,1108.79,1362.64,1482.28
2020-09-24,1164.4,1104.9,1357.87,1481.23
2020-09-25,1170.3,1110.18,1366.09,1491.78
2020-09-28,1170.5,1108.59,1361.58,1493.27
2020-09-29,1173.5,1112.06,1369.42,1507.42
2020-10-05,1169.5,1108.48,1370.19,1511.87
2020-10-06,1163.4,0,0,0
